team,gymnast,roster2015,roster2016,roster2017,roster2018,roster2019,roster2020,roster2021,roster2022,roster2023,roster2024
Iowa,Bailey Libby,,,,,,,,,1,1
Iowa,Gianna Masella,,,,,,,,,1,1
Iowa,Karina Munoz,,,,,,,,,1,1
Iowa,Ilka Juk,,,,,,,,,,1
Iowa,Alyse Karenbauer,,,,,,,,,,1
Iowa,Kaia Vanney,,,,,,,,,,1
Iowa,Eva Volpe,,,,,,,,,,1
Iowa State,Hilary Green,1,1,1,1,,,,,,
Iowa State,Briana Ledesma,1,1,1,1,,,,,,
Iowa State,Kelsey Paz,1,1,1,1,,,,,,
Iowa State,Haylee Young,1,1,1,1,,,,,,
Iowa State,Courtney Middelkoop,1,1,1,,,,,,,
Iowa State,Alex Marasco,1,1,,,,,,,,
Iowa State,Micole O'dell,1,1,,,,,,,,
Iowa State,Samantha Pearsall,1,1,,,,,,,,
Iowa State,Sara Townsend,1,1,,,,,,,,
Iowa State,Caitlin Brown,1,,,,,,,,,
Iowa State,Kristen DeCosta,1,,,,,,,,,
Iowa State,Allie Hansen,1,,,,,,,,,
Iowa State,Lark Pokladnik,1,,,,,,,,,
Iowa State,Madeline Johnson,,1,1,1,1,,,,,
Iowa State,Kelly Martin,,1,1,1,1,,,,,
Iowa State,Meaghan Sievers,,1,1,1,1,,,,,
Iowa State,Sydney Converse,,1,1,,1,1,,,,
Iowa State,Laura Burns,,,1,1,1,1,,,,
Iowa State,Casandra Diaz,,,1,1,1,1,,,,
Iowa State,Molly Russ,,,1,1,1,1,,,,
Iowa State,Sophia Steinmeyer,,,,1,1,1,1,1,,
Iowa State,Natalia Ros Vaquer,,,,1,1,1,,,,
Iowa State,Ariana Orrego,,,,1,1,,1,1,,
Iowa State,Kelsey Boychuk,,,,,1,1,1,1,1,
Iowa State,Ana Palacios,,,,,1,1,1,1,,
Iowa State,Meixi Semple,,,,,1,1,1,1,,
Iowa State,Natalie Horowitz,,,,,1,1,1,,1,
Iowa State,Madelyn Langkamp,,,,,1,1,1,,1,
Iowa State,Phoebe Turner,,,,,1,1,1,,,
Iowa State,Grace Woolfolk,,,,,1,,,,,
Iowa State,Laura Cooke,,,,,,1,1,1,1,1
Iowa State,Maddie Diab,,,,,,1,1,1,1,
Iowa State,Andrea Maldonado,,,,,,1,1,1,,
Iowa State,Makayla Maxwell,,,,,,1,1,1,,
Iowa State,Jade Vella-Wright,,,,,,1,1,,,
Iowa State,Loganne Basuel,,,,,,,1,1,1,1
Iowa State,Emilie Hong,,,,,,,1,1,1,1
Iowa State,Kaia Parker,,,,,,,1,1,1,1
Iowa State,Alondra Maldonado,,,,,,,1,1,1,
Iowa State,Adnerys De Jesus,,,,,,,1,1,,
Iowa State,Josie Bergstrom,,,,,,,,1,1,1
Iowa State,Ana Irene Palacios,,,,,,,,1,1,1
Iowa State,Hannah Loyim,,,,,,,,1,1,1
Iowa State,Maya Ford,,,,,,,,1,1,
Iowa State,Rachel Wilke,,,,,,,,1,,1
Iowa State,Lauren Thomas,,,,,,,,,1,1
Iowa State,Morgan Engels,,,,,,,,,1,
Iowa State,Madison Matassa,,,,,,,,,1,
Iowa State,Emma Ricks,,,,,,,,,1,
Iowa State,Noelle Adams,,,,,,,,,,1
Iowa State,Madelyn Manternach,,,,,,,,,,1
Iowa State,Lauren O'Brochta,,,,,,,,,,1
Iowa State,Ella Schell,,,,,,,,,,1
Iowa State,Paige Wills,,,,,,,,,,1
Ithaca College,Kendra Balcerak,1,1,1,1,,,,,,
Ithaca College,Hannah Donnelly,1,1,1,1,,,,,,
Ithaca College,Melissa Hollrigl,1,1,1,1,,,,,,
Ithaca College,Danielle Maffuid,1,1,1,1,,,,,,
Ithaca College,Kaylee Pacunas,1,1,1,1,,,,,,
Ithaca College,Kelly Nash,1,1,1,,,,,,,
Ithaca College,Margaret Nieto,1,1,1,,,,,,,
Ithaca College,Mina Sherman,1,1,1,,,,,,,
Ithaca College,Valerie Cohen,1,1,,,,,,,,
Ithaca College,Emma Duncan,1,1,,,,,,,,
Ithaca College,Lara Haberle,1,1,,,,,,,,
Ithaca College,Megan Harrington,1,1,,,,,,,,
Ithaca College,Rachel Lee,1,,,1,1,,,,,
Ithaca College,Ingrid Calfee,1,,,,,,,,,
Ithaca College,Shelby Scanlon,1,,,,,,,,,
Ithaca College,Anastassia Trent,1,,,,,,,,,
Ithaca College,Nina Bustamente-Nadeau,,1,1,1,1,,,,,
Ithaca College,Victoria Gery,,1,1,1,1,,,,,
Ithaca College,Carolyn Nichols,,1,1,1,1,,,,,
Ithaca College,Haley Lyons,,1,1,1,,,,,,
Ithaca College,Elanor Almeida,,1,1,,,,,,,
Ithaca College,Lynley Choate,,1,1,,,,,,,
Ithaca College,Amanda Cioli,,1,1,,,,,,,
Ithaca College,Maggie Verrette,,1,1,,,,,,,
Ithaca College,Caitlyn McBride,,1,,,,,,,,
Ithaca College,Paige Landes,,,1,1,1,1,,,,
Ithaca College,Emily Szembrot,,,1,1,1,1,,,,
Ithaca College,Baylie Trammell,,,1,1,1,1,,,,
Ithaca College,Elyse Ryden,,,1,1,,,,,,
Ithaca College,Amy Thomas,,,1,,,,,,,
Ithaca College,Courtney Christoforo,,,,1,1,1,,,,
Ithaca College,Alexis Griffin,,,,1,1,1,,,,
Ithaca College,Katie Holcomb,,,,1,1,1,,,,
Ithaca College,Cassidy Marquette,,,,1,1,1,,,,
Ithaca College,Marin Sheridan,,,,1,1,1,,,,
Ithaca College,Savannah Gigandet,,,,1,1,,,,,
Ithaca College,Lauren Hansen,,,,1,1,,,,,
Ithaca College,Julia O'Sullivan,,,,,1,1,,1,1,
Ithaca College,Kylee Black,,,,,1,1,,,,
Ithaca College,Amelia Bailey,,,,,1,,,1,,
Ithaca College,Mackenzie Kennedy,,,,,1,,,,,
Ithaca College,Zoe Kyriakopoulos,,,,,,1,,1,1,
Ithaca College,Cameryn Nichols,,,,,,1,,1,1,
Ithaca College,Nya Pauldon,,,,,,1,,1,1,
Ithaca College,Ai-Zhen Tung,,,,,,1,,1,,
Ithaca College,Kaela Azzaretto,,,,,,1,,,,
Ithaca College,Molly Greenspan,,,,,,1,,,,
Ithaca College,Bee Iosso,,,,,,1,,,,
Ithaca College,Marlena Bailey,,,,,,,,1,1,1
Ithaca College,Skye Cohen,,,,,,,,1,1,1
Ithaca College,Cassidy Gallivan,,,,,,,,1,1,1
Ithaca College,Kaylie Goodwin,,,,,,,,1,1,1
Ithaca College,Nicole Lonski,,,,,,,,1,1,1
Ithaca College,Caitlin Pellegrino,,,,,,,,1,1,1
Ithaca College,Meghan Bell,,,,,,,,1,1,
Ithaca College,Grace Montague,,,,,,,,1,1,
Ithaca College,Jillian Freyman,,,,,,,,1,,1
Ithaca College,Elizabeth Blessley,,,,,,,,1,,
Ithaca College,Dallas Rachal,,,,,,,,1,,
Ithaca College,Abby Chesshire,,,,,,,,,1,1
Ithaca College,Corey Foster,,,,,,,,,1,1
Ithaca College,Emily Kobusky,,,,,,,,,1,1
Ithaca College,Grace Murray,,,,,,,,,1,1
Ithaca College,Mary Collier,,,,,,,,,1,
Ithaca College,Samantha Nothnagel,,,,,,,,,1,
Ithaca College,Taylor Arias,,,,,,,,,,1
Ithaca College,Lauren Babineaux,,,,,,,,,,1
Ithaca College,Coral Cotteleer,,,,,,,,,,1
Ithaca College,Hana Miller,,,,,,,,,,1
Ithaca College,Natalie Steed,,,,,,,,,,1
Kent State,Ali Marrero,1,1,1,1,,,,,,
Kent State,Michaela Romito,1,1,1,1,,,,,,
Kent State,Rachel Stypinski,1,1,1,1,,,,,,
Kent State,Brooke Timko,1,1,1,1,,,,,,
Kent State,Jordan Hardison,1,1,1,,,,,,,
Kent State,Skyelee Lamano,1,1,1,,,,,,,
Kent State,Nicolle Eastman,1,1,,,,,,,,
Kent State,Rebecca Osmer,1,1,,,,,,,,
Kent State,Chelsea Drooger,1,,,,,,,,,
Kent State,Whitnee Johnson,1,,,,,,,,,
Kent State,Kelsey Lawless,1,,,,,,,,,
Kent State,Amiah Mims,1,,,,,,,,,
Kent State,Nicole Radon,1,,,,,,,,,
Kent State,Sarah Lippowitsch,,1,1,1,1,,,,,
Kent State,Kennedy Plude,,1,1,1,1,,,,,
Kent State,Dara Williams,,1,1,1,1,,,,,
Kent State,Milena Fabry,,1,1,,,,,,,
Kent State,Samantha Gordon,,1,1,,,,,,,
Kent State,Kayla Kosmerl,,1,,,,,,,,
Kent State,Sarah McCarty,,,1,1,1,1,,,,
Kent State,Gabby Williams,,,1,1,1,,,,,
Kent State,Alyssa Quinlan,,,1,1,,,,,,
Kent State,Jade Brown,,,1,,1,1,1,,,
Kent State,Kiernan Roseland,,,1,,,,,,,
Kent State,Abby Fletcher,,,,1,1,1,1,,,
Kent State,Nasha Manitkul-Davis,,,,1,1,1,1,,,
Kent State,Toshi Richard,,,,1,1,,1,,,
Kent State,Sammi Nero,,,,1,,1,,,,
Kent State,Sydney Chapman,,,,1,,,1,,,
Kent State,Emily Kelly,,,,1,,,,,,
Kent State,Nuriya Mack,,,,1,,,,,,
Kent State,Cami Klein,,,,,1,1,1,1,1,
Kent State,Riley Danielson,,,,,1,1,1,1,,
Kent State,Samantha Henry (Kent State),,,,,1,1,1,1,,
Kent State,Madison Iannuzzo,,,,,1,1,1,1,,
Kent State,Kendra Lindway,,,,,1,1,1,1,,
Kent State,Madison Trott,,,,,1,1,1,1,,
Kent State,Elizabeth Fulton,,,,,1,,,,,
Kent State,Karlie Franz,,,,,,1,1,1,1,1
Kent State,Olivia Amodei,,,,,,1,1,1,1,
Kent State,Rachel Decavitch,,,,,,1,1,1,1,
Kent State,Kyndall Gilbert,,,,,,,1,1,1,1
Kent State,Sarah Haxton,,,,,,,1,1,1,1
Kent State,Kennedy Weinpert,,,,,,,1,1,1,1
Kent State,Jackie Harker,,,,,,,1,,,
Kent State,Alyssa Guns,,,,,,,,1,1,1
Kent State,Brynne Tsipis,,,,,,,,1,1,1
Kent State,Grace Wehry,,,,,,,,1,1,
Kent State,Cheyenne Pratola,,,,,,,,1,,
Kent State,Zoe Rankin,,,,,,,,,1,1
Kent State,Nastia Rudnitskaya,,,,,,,,,1,1
Kent State,Taylor Wentland,,,,,,,,,1,
Kent State,Nene Alvine,,,,,,,,,,1
Kent State,Charlie Behner,,,,,,,,,,1
Kent State,Dani Fuertez,,,,,,,,,,1
Kent State,Izzy Geig,,,,,,,,,,1
Kent State,Mya Migliore,,,,,,,,,,1
Kent State,Ashley Morgan,,,,,,,,,,1
Kent State,Gabby Riley,,,,,,,,,,1
Kent State,Heidi Schultz,,,,,,,,,,1
Kentucky,Katie Carlisle,1,1,1,1,,,,,,
Kentucky,Cori Rechenmacher,1,1,1,1,,,,,,
Kentucky,Sydney Waltz,1,1,1,,,,,,,
Kentucky,Marissa Beucler,1,1,,,,,,,,
Kentucky,Tiara Phipps,1,1,,,,,,,,
Kentucky,Taylor Puryear,1,1,,,,,,,,
Kentucky,Amy Roemmele,1,1,,,,,,,,
Kentucky,Montana Whittle,1,1,,,,,,,,
Kentucky,Brittany Furuyama,1,,,,,,,,,
Kentucky,Alexis Gross,1,,,,,,,,,
Kentucky,Kayla Hartley,1,,,,,,,,,
Kentucky,Shelby Hilton,1,,,,,,,,,
Kentucky,Khadijah Hudson,1,,,,,,,,,
Kentucky,Shannon Mitchell,1,,,,,,,,,
Kentucky,Sara Shipley,1,,,,,,,,,
Kentucky,Katrina Coca,,1,1,1,1,,,,,
Kentucky,Danaea Davis,,1,1,1,1,,,,,
Kentucky,Sidney Dukes,,1,1,1,1,,,,,
Kentucky,Alex Hyland,,1,1,1,1,,,,,
Kentucky,Aubree Rosa,,1,1,1,1,,,,,
Kentucky,Katie Stuart,,1,1,1,1,,,,,
Kentucky,Mollie Korth,,,1,1,1,1,,,,
Kentucky,Alaina Kwan,,,1,1,1,1,,,,
Kentucky,Hailey Poland,,,1,1,1,1,,,,
Kentucky,Megan Monfredi,,,,1,1,1,,,,
Kentucky,Ella Warren,,,,1,1,1,,,,
Kentucky,Madison Averett,,,,1,1,,,,,
Kentucky,Josie Angeny,,,,,1,1,1,1,,
Kentucky,Anna Haigis,,,,,1,1,1,1,,
Kentucky,Cally Nixon,,,,,1,1,1,1,,
Kentucky,Mackenzie Harman,,,,,1,1,1,,,
Kentucky,Allison Snyder,,,,,1,,,,,
Kentucky,Arianna Patterson,,,,,,1,1,1,1,1
Kentucky,Raena Worley,,,,,,1,1,1,1,1
Kentucky,Raina Albores,,,,,,1,1,1,1,
Kentucky,Kaitlin DeGuzman,,,,,,1,1,1,1,
Kentucky,Shealyn Luksik,,,,,,1,1,1,1,
Kentucky,Bailey Bunn,,,,,,,1,1,1,1
Kentucky,Hailey Davis,,,,,,,1,1,1,1
Kentucky,Isabella Magnelli,,,,,,,1,1,1,1
Kentucky,Kassidy Howell,,,,,,,1,1,,
Kentucky,Makenna Clarke,,,,,,,1,,1,
Kentucky,Jillian Procasky,,,,,,,,1,1,1
Kentucky,Annie Reigert,,,,,,,,1,1,1
Kentucky,Makenzie Wilson,,,,,,,,1,1,1
Kentucky,Ashlyn LaClair,,,,,,,,1,1,
Kentucky,Carissa Clay,,,,,,,,1,,
Kentucky,Bridget Bourque,,,,,,,,,1,
Kentucky,Creslyn Brose,,,,,,,,,,1
Kentucky,Cadence Gormley,,,,,,,,,,1
Kentucky,Cecily Rizo,,,,,,,,,,1
Kentucky,Delaynee Rodriguez,,,,,,,,,,1
Kentucky,Claire Stippich,,,,,,,,,,1
LIU,Ella Barrington,,,,,,,1,1,1,1
LIU,Taylor Doten,,,,,,,1,1,1,1
LIU,Lauren Miller (LIU),,,,,,,1,1,1,1
LIU,Alana Ricketts,,,,,,,1,1,1,1
LIU,Jah'Liyah Bedminster,,,,,,,1,1,1,
LIU,Katy Koopman,,,,,,,1,1,1,
LIU,Amanda Loo,,,,,,,1,1,1,
LIU,Mara Titarsolej,,,,,,,1,1,1,
LIU,Ella Castellanos,,,,,,,1,1,,
LIU,Reagan Jones,,,,,,,1,1,,
LIU,Nika Takagi,,,,,,,1,1,,
LIU,Charli Cohen,,,,,,,1,,,
LIU,Riley Goldberg,,,,,,,1,,,
LIU,Izzy Hilliard,,,,,,,1,,,
LIU,Alisson Lapp,,,,,,,1,,,
LIU,Alyssa van Allen,,,,,,,1,,,
LIU,Cael Bixler,,,,,,,,1,1,1
LIU,Kira Sanchez,,,,,,,,1,1,1
LIU,Talia Folino,,,,,,,,1,1,
LIU,Karsyn Foster,,,,,,,,1,1,
LIU,Ilka Juk,,,,,,,,1,1,
LIU,Syd Morris,,,,,,,,,1,1
LIU,Annalisa Page,,,,,,,,,1,1
LIU,Isabella Savino,,,,,,,,,1,1
LIU,Elizabeth Switzer,,,,,,,,,1,
LIU,Kayla Toniolo,,,,,,,,,1,
LIU,Kady Bills-McCoy,,,,,,,,,,1
LIU,Brisa Carraro,,,,,,,,,,1
LIU,Alina Danilchenko,,,,,,,,,,1
LIU,Logan Hinson,,,,,,,,,,1
LIU,Kate Parks,,,,,,,,,,1
LSU,Myia Hambrick,1,1,1,1,,,,,,
LSU,Erin Macadaeg,1,1,1,1,,,,,,
LSU,Sydney Ewing (LSU),1,1,1,,,,,,,
LSU,Ashleigh Gnat,1,1,1,,,,,,,
LSU,Shae Zamardi,1,1,1,,,,,,,
LSU,Michelle Gauthier,1,1,,,,,,,,
LSU,Jessica Savona,1,1,,,,,,,,
LSU,Randii Wyrick,1,1,,,,,,,,
LSU,Rheagan Courville,1,,,,,,,,,
LSU,Lloimincia Hall,1,,,,,,,,,
LSU,Jessie Jordan,1,,,,,,,,,
LSU,Britney Ranzy,1,,,,,,,,,
LSU,Scarlett Williams,1,,,,,,,,,
LSU,Julianna Cannamela,,1,1,1,1,,,,,
LSU,Sarah Finnegan,,1,1,1,1,,,,,
LSU,Lexie Priessman,,1,1,1,1,,,,,
LSU,McKenna Kelley,,1,1,,1,,,,,
LSU,Kennedi Edney,,,1,1,1,1,,,,
LSU,Ruby Harrold,,,1,1,1,1,,,,
LSU,Ashlyn Kirby,,,1,1,,,,,,
LSU,Lauren Li,,,1,,,,,,,
LSU,Kaitlyn Szafranski,,,1,,,,,,,
LSU,Reagan Campbell,,,,1,1,1,1,1,,
LSU,Christina Desiderio,,,,1,1,1,1,1,,
LSU,Sami Durante,,,,1,1,1,1,1,,
LSU,Sarah Edwards,,,,1,1,1,1,1,,
LSU,Bridget Dean,,,,,1,1,1,1,,
LSU,Rebecca D'Antonio,,,,,1,1,,,,
LSU,Bailey Ferrer,,,,,1,,,,,
LSU,Kiya Johnson,,,,,,1,1,1,1,1
LSU,Alyona Shchennikova,,,,,,1,1,1,1,
LSU,Kai Rivers,,,,,,1,,1,1,
LSU,Courtney Goodrich,,,,,,1,,,,
LSU,Olivia Gunter,,,,,,1,,,,
LSU,Lexie Nibbs,,,,,,1,,,,
LSU,Maddie Rau,,,,,,1,,,,
LSU,Sierra Ballard,,,,,,,1,1,1,1
LSU,Haleigh Bryant,,,,,,,1,1,1,1
LSU,Olivia Dunne,,,,,,,1,1,1,1
LSU,Elena Arenas,,,,,,,1,1,1,
LSU,Chase Brock,,,,,,,1,,1,1
LSU,Kamryn Ryan,,,,,,,1,,,
LSU,Aleah Finnegan,,,,,,,,1,1,1
LSU,KJ Johnson,,,,,,,,1,1,1
LSU,Ashley Cowan,,,,,,,,,1,1
LSU,Alexis Jeffrey,,,,,,,,,1,1
LSU,Tori Tatum,,,,,,,,,1,1
LSU,Bryce Wilson,,,,,,,,,1,
LSU,Annie Beard,,,,,,,,,,1
LSU,Amari Drayton,,,,,,,,,,1
LSU,Konnor McClain,,,,,,,,,,1
LSU,Savannah Schoenherr,,,,,,,,,,1
Lindenwood,Kayla McMullan,1,1,1,1,,,,,,
Lindenwood,Kierstin Sokolowski,1,1,1,1,,,,,,
Lindenwood,Aubree Horn,1,1,1,,,,,,,
Lindenwood,Hannah Rector,1,1,1,,,,,,,
Lindenwood,Lauren Cartmell,1,1,,,,,,,,
Lindenwood,Trystien Charles,1,1,,,,,,,,
Lindenwood,Alicia Floyd,1,1,,,,,,,,
Lindenwood,Shaylyn Garay,1,1,,,,,,,,
Lindenwood,Courtney Heise,1,1,,,,,,,,
Lindenwood,Valeri Ingui,1,1,,,,,,,,
Lindenwood,MacKenzie McMullan,1,1,,,,,,,,
Lindenwood,Rachel Zabawa,1,1,,,,,,,,
Lindenwood,Olivia Oswalt,1,,1,,,,,,,
Lindenwood,Daniela Fumagalli,1,,,,,,,,,
Lindenwood,Ajiea Hargrave,1,,,,,,,,,
Lindenwood,Katie Kuehl,1,,,,,,,,,
Lindenwood,Andavea Alexander,,1,1,1,1,,,,,
Lindenwood,Katey Oswalt,,1,1,,,,,,,
Lindenwood,Samantha Borges,,1,,1,1,,,,,
Lindenwood,Kristin Morgan,,1,,,,,,,,
Lindenwood,Katie Bailey (Lindenwood),,,1,1,1,1,,,,
Lindenwood,Taylor Colwell,,,1,1,1,1,,,,
Lindenwood,Breanna Franklin,,,1,1,1,1,,,,
Lindenwood,Ryan Henry,,,1,1,1,1,,,,
Lindenwood,Emily Milliet,,,1,1,1,1,,,,
Lindenwood,Maya Davis (Lindenwood),,,1,1,1,,,,,
Lindenwood,Mackenzy Chavez,,,1,,,1,,,,
Lindenwood,Maria Bitner,,,1,,,,,,,
Lindenwood,Kyndall Baze,,,,1,1,1,1,,,
Lindenwood,Jordan Boogerd,,,,1,1,1,1,,,
Lindenwood,Aleah Leman,,,,1,1,1,1,,,
Lindenwood,Courtney Mitchell,,,,1,1,1,1,,,
Lindenwood,Nicole Baars,,,,,1,1,1,,,
Lindenwood,Aleah Turon,,,,,1,,1,,,
Lindenwood,Claire Bonacorsi,,,,,1,,,,,
Lindenwood,Gayla Griswold,,,,,,1,1,1,1,1
Lindenwood,Sydney Lopez,,,,,,1,1,1,1,1
Lindenwood,Hadley Roberts,,,,,,1,1,1,,
Lindenwood,Hannah Moon,,,,,,,1,1,1,1
Lindenwood,Madison Rush,,,,,,,1,1,1,1
Lindenwood,Riley Daniels,,,,,,,1,1,1,
Lindenwood,Nicole Wojcik,,,,,,,1,1,1,
Lindenwood,Jenna Eagles,,,,,,,1,1,,
Lindenwood,Savannah Newsome,,,,,,,1,,1,1
Lindenwood,Hannah Appleget,,,,,,,,1,1,1
Lindenwood,Trinity Caffey,,,,,,,,1,1,1
Lindenwood,Kaylee Cooper,,,,,,,,1,1,1
Lindenwood,Simone Evans,,,,,,,,1,1,1
Lindenwood,Carley Scott,,,,,,,,1,1,
Lindenwood,Payton Gatzlaff,,,,,,,,1,,
Lindenwood,Michelle Reed,,,,,,,,1,,
Lindenwood,Allie Berkley,,,,,,,,,1,1
Lindenwood,Reagan Jones,,,,,,,,,1,1
Lindenwood,Jaly Jones,,,,,,,,,1,1
Lindenwood,Nya Kraus,,,,,,,,,1,1
Lindenwood,Reese Baechle,,,,,,,,,,1
Lindenwood,Jaidan Kossuth,,,,,,,,,,1
Lindenwood,Leah Parton,,,,,,,,,,1
Maryland,Evelyn Nee,1,1,1,1,,,,,,
Maryland,Emily Brauckmuller,1,1,1,,,,,,,
Maryland,Sarah Faller,1,1,1,,,,,,,
Maryland,Leah Slobodin,1,1,1,,,,,,,
Maryland,Dominiquea Trotter,1,1,1,,,,,,,
Maryland,Abbie Epperson,1,1,,,,,,,,
Maryland,Kathy Tang,1,1,,,,,,,,
Maryland,Nikki Chung,1,,,,,,,,,
Maryland,Katy Dodds,1,,,,,,,,,
Maryland,Nicole Dragon,1,,,,,,,,,
Maryland,Stephanie Giameo,1,,,,,,,,,
Maryland,Danielle Kram,1,,,,,,,,,
Maryland,Shannon Skochko,1,,,,,,,,,
Maryland,Karen Tang,1,,,,,,,,,
Maryland,Ebony Walters,1,,,,,,,,,
Maryland,Shynelle Agaran,,1,1,1,1,,,,,
Maryland,Megan McClelland,,1,1,1,1,,,,,
Maryland,Amanda Bertorello,,1,1,,,,,,,
Maryland,Alex Robinson,,1,,,1,,,,,
Maryland,Macey Roberts,,1,,,,,,,,
Maryland,Alecia Farina,,,1,1,1,1,,,,
Maryland,Kirsten Peterman,,,1,1,1,1,,,,
Maryland,Emma Johnson,,,1,1,1,,,,,
Maryland,Deanna Magro,,,1,1,1,,,,,
Maryland,Morgan Bixler,,,1,1,,,,,,
Maryland,Audrey Barber,,,,1,1,1,1,1,,
Maryland,Collea Burgess,,,,1,1,1,1,,,
Maryland,Sabriyya Rouse,,,,1,1,1,1,,,
Maryland,Emilie LeBlanc,,,,1,1,,,,,
Maryland,Karrie Thomas,,,,1,,,,,,
Maryland,Alexsis Rubio,,,,,1,1,1,1,1,
Maryland,Sanya Glauber,,,,,1,1,1,1,,
Maryland,Tiara Wright,,,,,1,1,,,,
Maryland,Emma Silberman,,,,,,1,1,1,1,1
Maryland,Reese Mcclure,,,,,,1,1,1,1,
Maryland,Aleka Tsiknias,,,,,,1,1,1,1,
Maryland,Sophia LeBlanc,,,,,,1,1,1,,
Maryland,Randi Morris,,,,,,1,1,,,
Maryland,Leksana Andrews,,,,,,1,,,,
Maryland,Austynn Lacasse,,,,,,1,,,,
Maryland,Samantha Gilbert,,,,,,,1,1,1,1
Maryland,Tayler Osterhout,,,,,,,1,1,1,1
Maryland,Olivia Weir,,,,,,,1,1,1,1
Maryland,Elizabeth Debarberie,,,,,,,1,1,1,
Maryland,Josephine Kogler,,,,,,,,1,1,1
Maryland,Sierra Kondo,,,,,,,,1,1,1
Maryland,Rhea Leblanc,,,,,,,,1,1,1
Maryland,Alexa Rothenbuescher,,,,,,,,1,1,1
Maryland,Athlyn Drage,,,,,,,,1,,
Maryland,Tasha Brozowski,,,,,,,,,1,1
Maryland,Victoria Gatzendorfer,,,,,,,,,1,1
Maryland,Maddie Komoroski,,,,,,,,,1,1
Maryland,Taylor Rech,,,,,,,,,1,1
Maryland,Lindsay Bacheler,,,,,,,,,,1
Maryland,Layla Hammer,,,,,,,,,,1
Maryland,Natalie Martin,,,,,,,,,,1
Maryland,Hailey Merchant,,,,,,,,,,1
Maryland,Shani Sirota,,,,,,,,,,1
Michigan,Brianna Brown,1,1,1,1,,,,,,
Michigan,Nicole Artz,1,1,1,,,,,,,
Michigan,Talia Chiarelli,1,1,1,,,,,,,
Michigan,Briley Casanova,1,1,,,,,,,,
Michigan,Nichelle Christopherson,1,1,,,,,,,,
Michigan,Austin Sheppard,1,1,,,,,,,,
Michigan,Lindsay Williams,1,1,,,,,,,,
Michigan,Brooke Parker,1,,,,,,,,,
Michigan,Sachi Sugiyama,1,,,,,,,,,
Michigan,Olivia Karas,,1,1,1,1,,,,,
Michigan,Emma McLean,,1,1,1,1,,,,,
Michigan,Lauren Marinez,,1,1,1,,,,,,
Michigan,Lexi Funk,,,1,1,1,1,,,,
Michigan,Polina Shchennikova,,,1,1,,,,,,
Michigan,Paige Zaziski,,,1,1,,,,,,
Michigan,Madison Osman,,,1,,1,,,,,
Michigan,Lauren Farley,,,,1,1,1,1,,,
Michigan,Maggie O'Hara,,,,1,1,1,,,,
Michigan,Syd Townsend,,,,1,,,,,,
Michigan,Abby Heiskell,,,,,1,1,1,1,1,
Michigan,Natalie Wojcik,,,,,1,1,1,1,1,
Michigan,Abby Brenner,,,,,1,1,1,1,,
Michigan,Maddie Mariani,,,,,1,1,1,,,
Michigan,Anne Maxim,,,,,1,,1,,,
Michigan,Sierra Brooks,,,,,,1,1,1,1,1
Michigan,Gabby Wilson,,,,,,1,1,1,1,1
Michigan,Nicoletta Koulos,,,,,,1,1,1,1,
Michigan,Reyna Guggino,,,,,,,1,1,1,1
Michigan,Naomi Morrison,,,,,,,1,1,1,1
Michigan,Carly Bauman,,,,,,,1,,1,1
Michigan,Jenna Mulligan,,,,,,,,1,1,1
Michigan,Jacey Vore,,,,,,,,1,1,1
Michigan,Kaylen Morgan,,,,,,,,,1,
Michigan,Ava Jordan,,,,,,,,,,1
Michigan,Farah Lipetz,,,,,,,,,,1
Michigan,Mccaleigh Marr,,,,,,,,,,1
Michigan,Paige Thaxton,,,,,,,,,,1
Michigan,Haylen Zabrowski,,,,,,,,,,1
Michigan State,Anna Gamelo,1,1,1,1,,,,,,
Michigan State,Victoria Huehn,1,1,1,1,,,,,,
Michigan State,Hailee Westney,1,1,1,1,,,,,,
Michigan State,Nicola Deans,1,1,1,,,,,,,
Michigan State,Kira Frederick,1,1,1,,,,,,,
Michigan State,Elena Lagoski,1,1,1,,,,,,,
Michigan State,Holly Ryan,1,1,1,,,,,,,
Michigan State,Lisa Burt,1,1,,,,,,,,
Michigan State,Brittany Holmes,1,1,,,,,,,,
Michigan State,Ashley Noll,1,1,,,,,,,,
Michigan State,Alina Cartwright,1,,,,,,,,,
Michigan State,Kate Filosi,1,,,,,,,,,
Michigan State,Katie Richter,1,,,,,,,,,
Michigan State,Mackenzie Smith,1,,,,,,,,,
Michigan State,Drew Hendershot,,1,1,1,1,,,,,
Michigan State,Roya Shirley,,1,1,1,1,,,,,
Michigan State,Jessica Ling,,1,,1,1,,,,,
Michigan State,Haley Sedgewick,,1,,,,,,,,
Michigan State,Molly Hoerner-O'Malley,,,1,1,1,,,,,
Michigan State,Brittini Chappell,,,1,1,,,,,,
Michigan State,Gabriella Douglas,,,1,,1,1,,,,
Michigan State,Alexandra Hoyer,,,1,,1,,,,,
Michigan State,Lindsey Lemke,,,1,,,,,,,
Michigan State,Lea Mitchell,,,,1,1,1,1,1,,
Michigan State,Tristan Brown,,,,1,1,1,,,,
Michigan State,Ashley Beatty,,,,1,1,,,,,
Michigan State,Tessa Jaranowski,,,,1,,,,,,
Michigan State,Michelina Lupinetti,,,,1,,,,,,
Michigan State,Anne Maxim,,,,1,,,,,,
Michigan State,Isabelle Wittebort,,,,1,,,,,,
