black,team,gymnast,roster2015,roster2016,roster2017,roster2018,roster2019,roster2020,roster2021,roster2022,roster2023
0,Cortland State,Samantha Nothnagel,,,,,,1,,1,
0,Cortland State,Rianna Adams,,,,,,,,1,1
0,Cortland State,Delaney Brown,,,,,,,,1,1
1,Cortland State,Christelle Louis,,,,,,,,1,1
0,Cortland State,Gabrielle Nadler,,,,,,,,1,1
0,Cortland State,Zoe Potamianos,,,,,,,,1,1
0,Cortland State,Paige White,,,,,,,,1,1
0,Cortland State,Angelina Bohn,,,,,,,,1,
0,Cortland State,Bryanna Deangelis,,,,,,,,1,
0,Cortland State,Madison Heffern,,,,,,,,1,
0,Cortland State,Sam Matthes,,,,,,,,1,
0,Cortland State,Lucy de Michele,,,,,,,,1,
0,Cortland State,Rylee Fishkin,,,,,,,,,1
0,Cortland State,Marisa Frascatore,,,,,,,,,1
0,Cortland State,Victoria Justincic,,,,,,,,,1
0,Cortland State,Ava Miranov,,,,,,,,,1
0,Cortland State,Gianna Mirigliano,,,,,,,,,1
1,Denver,Nikole Addison,1,1,1,1,,,,,
0,Denver,Rachel Fielitz,1,1,1,,,,,,
0,Denver,Claire Hammen,1,1,1,,,,,,
0,Denver,Julia Ross,1,1,1,,,,,,
0,Denver,Emily Barrett,1,1,,,,,,,
0,Denver,Maggie Laughlin,1,1,,,,,,,
1,Denver,Nina McGee,1,1,,,,,,,
0,Denver,Katie Menhinick,1,1,,,,,,,
0,Denver,Leah Lomonte,1,,1,1,,,,,
0,Denver,Rachel Feeken,1,,,,,,,,
0,Denver,Brittany Franklin,1,,,,,,,,
0,Denver,Ellese Sakai-Hart,1,,,,,,,,
0,Denver,Diana Chesnok,,1,1,1,1,,,,
0,Denver,Claire Kern,,1,1,1,1,,,,
0,Denver,Kaitlyn Schou,,1,1,1,1,,,,
0,Denver,Maddie Karr,,,1,1,1,1,,,
0,Denver,Courtney Loper,,,1,,1,,,,
0,Denver,Sam Ogden,,,1,,,,,,
1,Denver,Lynnzee Brown,,,,1,1,1,1,1,1
0,Denver,Emily Glynn,,,,1,1,1,1,1,
0,Denver,Mia Sundstrom,,,,1,1,1,1,1,
0,Denver,Alexandria Ruiz,,,,,1,1,1,1,1
0,Denver,Alexis Vasquez,,,,,1,1,1,,
0,Denver,Grace Broadhurst,,,,,1,,,,
0,Denver,Callie Schlottman,,,,,,1,1,1,1
1,Denver,Amoree Lockhart,,,,,,1,1,,
0,Denver,Natalie Morton,,,,,,1,1,,
0,Denver,Emma Brown (Denver),,,,,,1,,1,
0,Denver,Victoria Fitts,,,,,,1,,,
1,Denver,AK Subject,,,,,,1,,,
0,Denver,Rosie Casali,,,,,,,1,1,1
0,Denver,Jessica Hutchinson,,,,,,,1,1,1
0,Denver,Bella Mabanta,,,,,,,1,1,1
0,Denver,Rylie Mundell,,,,,,,1,1,1
0,Denver,Abbie Thompson (Denver),,,,,,,1,1,1
0,Denver,Momoko Iwai,,,,,,,,1,1
0,Denver,Mia Hebinck,,,,,,,,1,
1,Denver,Mila Brusch,,,,,,,,,1
0,Denver,Cecilia Cooley,,,,,,,,,1
0,Denver,Ava Mabanta,,,,,,,,,1
0,Denver,Kiley Rorich,,,,,,,,,1
0,Eastern Michigan,Kirsten Gendron,1,1,1,1,,,,,
0,Eastern Michigan,Lacey Rubin,1,1,1,1,,,,,
0,Eastern Michigan,Julia Schwartz,1,1,1,1,,,,,
0,Eastern Michigan,Kendall Valentin,1,1,1,1,,,,,
0,Eastern Michigan,Catie Conrad,1,1,1,,,,,,
0,Eastern Michigan,Natalie Gervais,1,1,1,,,,,,
0,Eastern Michigan,Sydney McEachern,1,1,1,,,,,,
0,Eastern Michigan,Kimberly Ebeyer,1,1,,,,,,,
0,Eastern Michigan,Rachel Slocum,1,1,,,,,,,
0,Eastern Michigan,Carrina Lo Bello,1,,,,,,,,
0,Eastern Michigan,Chantelle Loehner,1,,,,,,,,
0,Eastern Michigan,Paulina Miller,1,,,,,,,,
0,Eastern Michigan,Nikki Paterson,1,,,,,,,,
0,Eastern Michigan,Anna Willette,1,,,,,,,,
1,Eastern Michigan,Taylor Young,1,,,,,,,,
1,Eastern Michigan,Ciara Gresham,,1,1,1,1,,,,
0,Eastern Michigan,Megan Hultgren,,1,1,1,1,,,,
0,Eastern Michigan,Megan Marino,,1,1,1,,,,,
0,Eastern Michigan,Emili Dobronics,,,1,1,1,1,,,
0,Eastern Michigan,Sydney Audet,,,1,,1,,,,
0,Eastern Michigan,Kelsie Brooks,,,1,,,,,,
0,Eastern Michigan,Cali Harden,,,,1,1,1,1,1,
0,Eastern Michigan,Cortney Bezold,,,,1,1,1,1,,
0,Eastern Michigan,Brianna Price,,,,1,1,1,1,,
0,Eastern Michigan,Jada Rondeau,,,,1,1,1,1,,
0,Eastern Michigan,Megan Benzie,,,,1,1,,,,
0,Eastern Michigan,Carly Clark,,,,1,1,,,,
0,Eastern Michigan,Allison Smith,,,,1,1,,,,
0,Eastern Michigan,Shannon Gregory,,,,,1,1,1,1,
0,Eastern Michigan,Caitlin Satler,,,,,1,1,1,1,
0,Eastern Michigan,Carly Kosanovich,,,,,1,1,1,,
0,Eastern Michigan,Charlotte Reynolds,,,,,1,1,,,
0,Eastern Michigan,Molly Parris,,,,,,1,1,1,1
0,Eastern Michigan,Mickayla Stuckey,,,,,,1,1,1,1
0,Eastern Michigan,Karalyn Roberts,,,,,,1,1,1,
0,Eastern Michigan,Hannah Hartung,,,,,,1,,,1
1,Eastern Michigan,Arileyah Harris,,,,,,1,,,
0,Eastern Michigan,Raisa Boris,,,,,,,1,1,1
0,Eastern Michigan,Hadyn Crossen,,,,,,,1,1,1
0,Eastern Michigan,Anna Grace McCullough,,,,,,,1,1,1
0,Eastern Michigan,Cassie Bergin,,,,,,,,1,1
0,Eastern Michigan,Ella Chemotti,,,,,,,,1,1
0,Eastern Michigan,Alana Fisher,,,,,,,,1,1
0,Eastern Michigan,Jordan Jankowski,,,,,,,,1,1
0,Eastern Michigan,Emma Lewis,,,,,,,,1,1
0,Eastern Michigan,Gianna Antonio,,,,,,,,1,
0,Eastern Michigan,Mayleigh Vanderbeek,,,,,,,,1,
0,Eastern Michigan,Priya Karle,,,,,,,,,1
0,Eastern Michigan,Kyrie Lowe,,,,,,,,,1
0,Eastern Michigan,Trinity Macy,,,,,,,,,1
0,Eastern Michigan,Sophia Rios,,,,,,,,,1
1,Fisk,Zanna Brewer,,,,,,,,,1
1,Fisk,Hailey Clark,,,,,,,,,1
1,Fisk,Zyia Coleman,,,,,,,,,1
1,Fisk,Jordynn Cromartie,,,,,,,,,1
1,Fisk,Breyana Daniels,,,,,,,,,1
1,Fisk,Leeiah Davis,,,,,,,,,1
1,Fisk,Kaylei McDonald,,,,,,,,,1
0,Fisk,Liberty Mora,,,,,,,,,1
1,Fisk,Naimah Muhammad,,,,,,,,,1
1,Fisk,Morgan Price,,,,,,,,,1
1,Fisk,Aliyah Reed-Hammon,,,,,,,,,1
1,Fisk,Kiara Richmon,,,,,,,,,1
1,Fisk,HyCei White,,,,,,,,,1
1,Fisk,Alyssa Wiggins,,,,,,,,,1
1,Florida,Kennedy Baker,1,1,1,1,,,,,
0,Florida,Grace McLaughlin,1,1,1,1,,,,,
0,Florida,Alex McMurtry,1,1,1,1,,,,,
0,Florida,Bridgette Caquatto,1,1,,,,,,,
0,Florida,Bianca Dancose-Giambattisto,1,1,,,,,,,
0,Florida,Ericha Fassbender,1,1,,,,,,,
0,Florida,Bridget Sloan,1,1,,,,,,,
0,Florida,Claire Boyce,1,,1,,,,,,
1,Florida,Kytra Hunter,1,,,,,,,,
0,Florida,Rachel Spicer,1,,,,,,,,
0,Florida,Kiersten Wang,1,,,,,,,,
1,Florida,Alicia Boren,,1,1,1,1,,,,
0,Florida,Amanda Cheney,,1,1,1,1,,,,
0,Florida,Ashley Hiller,,1,1,,,,,,
0,Florida,Peyton Ernst,,1,,,,,,,
1,Florida,Sierra Alexander,,,1,1,1,1,,,
0,Florida,Rachel Gowey,,,1,1,1,1,,,
0,Florida,Amelia Hundley,,,1,1,1,1,,,
0,Florida,Maegan Chant,,,1,1,1,,,,
0,Florida,Rachel Slocum,,,1,1,,,,,
0,Florida,Lacy Dagen,,,1,,,,,,
0,Florida,Alyssa Baumann,,,,1,1,1,1,1,
0,Florida,Megan Skaggs,,,,1,1,1,1,1,
0,Florida,Jazmyn Foberg,,,,1,,1,1,,
0,Florida,Nicole Webb,,,,1,,,,,
0,Florida,Leah Clapper,,,,,1,1,1,1,1
1,Florida,Trinity Thomas,,,,,1,1,1,1,1
1,Florida,Nya Reed,,,,,1,1,1,1,
0,Florida,Savannah Schoenherr,,,,,1,1,1,1,
0,Florida,Sydney Johnson-Scharpf,,,,,1,1,1,,
0,Florida,Payton Richards,,,,,,1,1,1,1
0,Florida,Halley Taylor,,,,,,1,1,1,
0,Florida,Ellie Lazzari,,,,,,,1,1,1
0,Florida,Gabrielle Gallentine,,,,,,,1,1,
1,Florida,Sloane Blakely,,,,,,,,1,1
0,Florida,Chloi Clark,,,,,,,,1,1
1,Florida,Bri Edwards,,,,,,,,1,1
0,Florida,Riley McCusker,,,,,,,,1,1
0,Florida,Leanne Wong,,,,,,,,1,1
0,Florida,Rachel Baumann,,,,,,,,,1
0,Florida,Lori Brubach,,,,,,,,,1
0,Florida,Kayla Dicello,,,,,,,,,1
0,Florida,Morgan Hurd,,,,,,,,,1
0,Florida,Victoria Nguyen,,,,,,,,,1
0,George Washington,Camille Drouin-Allaire,1,1,1,1,,,,,
0,George Washington,Sara Mermelstein,1,1,1,1,,,,,
0,George Washington,Elizabeth Pfeiler,1,1,1,1,,,,,
0,George Washington,Madeline Seibold,1,1,1,1,,,,,
0,George Washington,Jillian Winstanley,1,1,1,1,,,,,
0,George Washington,Alex DeMoura,1,1,1,,,,,,
0,George Washington,Chelsea Raineri,1,1,1,,,,,,
0,George Washington,Taylor Redmond,1,1,,,,,,,
0,George Washington,Elena Corcoran,1,,,,,,,,
0,George Washington,Jessica Mishlove,1,,,,,,,,
0,George Washington,Courtney Willoughby,1,,,,,,,,
0,George Washington,Julia McLaughlin,,1,1,1,1,,,,
0,George Washington,Alexandra Zois,,1,1,1,1,,,,
0,George Washington,Cydney Crasa,,,1,1,1,1,1,,
0,George Washington,Brooke Bray,,,1,1,1,,,,
0,George Washington,Jenna Horner,,,1,,,,,,
0,George Washington,Hannah Cohen,,,,1,1,1,1,,
1,George Washington,Rachel Kaplan,,,,1,1,1,1,,
0,George Washington,Olivia Norman,,,,1,1,1,1,,
0,George Washington,Anna Warhol,,,,1,1,1,1,,
0,George Washington,Catherine Karpova,,,,1,1,,,,
1,George Washington,Deja Chambliss,,,,,1,1,1,1,1
0,George Washington,Olivia Raymond,,,,,1,1,1,1,
0,George Washington,Olivia Zona,,,,,1,1,1,1,
0,George Washington,Katya Karpova,,,,,1,1,1,,
0,George Washington,Simone Banen,,,,,1,1,,1,
0,George Washington,Chloe Vitoff,,,,,1,1,,,
0,George Washington,Hannah Munnelly,,,,,,1,1,1,1
0,George Washington,Katherine Shek,,,,,,1,1,1,
0,George Washington,Nora Houseman,,,,,,1,1,,1
0,George Washington,Payton Lynch,,,,,,,1,1,1
0,George Washington,Anneliese Silverman,,,,,,,1,1,1
0,George Washington,Kendall Whitman,,,,,,,1,1,1
0,George Washington,Libby Garfoot,,,,,,,,1,1
0,George Washington,Rachel Katz,,,,,,,,1,1
0,George Washington,Marlee York,,,,,,,,1,1
0,George Washington,Sarah Zois,,,,,,,,1,1
0,George Washington,Kasey Burke,,,,,,,,,1
0,George Washington,Kylie Kazmierski,,,,,,,,,1
0,George Washington,Gabby Lopez,,,,,,,,,1
0,George Washington,Madi McMullen,,,,,,,,,1
0,George Washington,Deana Sheremeta,,,,,,,,,1
0,Georgia,Vivi Babalis,1,1,1,1,,,,,
0,Georgia,GiGi Marino,1,1,1,1,,,,,
0,Georgia,Natalie Vaculik,1,1,1,1,,,,,
0,Georgia,Ashlyn Broussard,1,1,1,,,,,,
0,Georgia,Morgan Reynolds,1,1,1,,,,,,
0,Georgia,Rachel Schick,1,1,1,,,,,,
0,Georgia,Mary Beth Box,1,1,,,,,,,
0,Georgia,Brandie Jay,1,1,,,,,,,
0,Georgia,Brittany Rogers,1,1,,,,,,,
0,Georgia,Hayley Sanders,1,,1,1,,,,,
0,Georgia,Beth Roberts,1,,1,,,,,,
1,Georgia,Kiera Brown,1,,,,,,,,
0,Georgia,Chelsea Davis,1,,,,,,,,
0,Georgia,Sarah Persinger,1,,,,,,,,
0,Georgia,Sydney Snead,,1,1,1,1,,,,
1,Georgia,Lauren Johnson,,1,1,1,,,,,
0,Georgia,Gracie Cherrey,,1,,,,,,,
0,Georgia,Sabrina Vega,,,1,1,1,1,,,
0,Georgia,Rachel Dickson,,,1,1,1,,,,
0,Georgia,Emily Schild,,,,1,1,1,1,1,
0,Georgia,Marissa Oakley,,,,1,1,1,1,,
1,Georgia,Jasmine Arnold,,,,1,,,,,
0,Georgia,Jordyn Pedersen,,,,1,,,,,
0,Georgia,Rachel Baumann,,,,,1,1,1,1,
0,Georgia,Rachael Lukacs,,,,,1,1,1,1,
0,Georgia,Mikayla Magee,,,,,1,1,1,1,
0,Georgia,Alyssa Perez-Lugones,,,,,1,1,1,1,
0,Georgia,Megan Roberts,,,,,1,1,1,1,
0,Georgia,Abbey Ward,,,,,1,1,1,1,
1,Georgia,Alexa Al-Hameed,,,,,1,,,,
0,Georgia,Sami Davis,,,,,1,,,,
0,Georgia,Amanda Cashman,,,,,,1,1,1,1
0,Georgia,Haley De Jong,,,,,,1,1,1,1
1,Georgia,Soraya Hawthorne,,,,,,1,1,1,1
1,Georgia,Sterlyn Austin,,,,,,1,1,,
0,Georgia,Loulie Hattaway,,,,,,1,,1,
0,Georgia,Katie Finnegan,,,,,,,1,1,1
0,Georgia,Victoria Nguyen,,,,,,,1,1,
0,Georgia,Sarah Cohen,,,,,,,,1,
0,Georgia,Josie Angeny,,,,,,,,,1
0,Georgia,Vanessa Deniz,,,,,,,,,1
0,Georgia,Sandra Elsadek,,,,,,,,,1
0,Georgia,Sidney Fitzgerald,,,,,,,,,1
0,Georgia,Maeve Hahn,,,,,,,,,1
1,Georgia,Naya Howard,,,,,,,,,1
0,Georgia,Nicole King,,,,,,,,,1
0,Georgia,Jacquie Moran,,,,,,,,,1
1,Georgia,JaFree Scott,,,,,,,,,1
0,Georgia,Eryn Williams,,,,,,,,,1
0,Greenville,Madison Carter,,,,,,,,,1
0,Greenville,Madison Ford,,,,,,,,,1
0,Greenville,Molly Froman,,,,,,,,,1
0,Greenville,Ellery Gilmer,,,,,,,,,1
0,Greenville,Sidnei Heubach,,,,,,,,,1
0,Greenville,Faye Jones,,,,,,,,,1
0,Greenville,Audra Kaiser,,,,,,,,,1
0,Greenville,Emily McClung,,,,,,,,,1
1,Greenville,Rachel Miller,,,,,,,,,1
0,Greenville,Amara Nelson,,,,,,,,,1
0,Greenville,Reagan Rodriguez,,,,,,,,,1
0,Greenville,Alessia Russo,,,,,,,,,1
0,Greenville,Aaliyah Saucedo,,,,,,,,,1
0,Gustavus Adolphus,Emily Anderson (Gustavus Adolphus),1,1,1,1,,,,,
0,Gustavus Adolphus,Lauren Kershner,1,1,1,,,,,,
0,Gustavus Adolphus,Alexandra Kopp,1,1,1,,,,,,
0,Gustavus Adolphus,Jamie Niedermayer,1,1,1,,,,,,
0,Gustavus Adolphus,Jessica Niedermayer,1,1,1,,,,,,
0,Gustavus Adolphus,Kate Schneider,1,1,,1,,,,,
0,Gustavus Adolphus,Rachel Dargis,1,1,,,,,,,
0,Gustavus Adolphus,Rachel Thiner,1,1,,,,,,,
0,Gustavus Adolphus,Kayln Botzet,1,,,,,,,,
0,Gustavus Adolphus,Alyssa Ciatti,1,,,,,,,,
0,Gustavus Adolphus,Hilary Sabourin,1,,,,,,,,
0,Gustavus Adolphus,Maggie Willis,1,,,,,,,,
0,Gustavus Adolphus,Samantha Ardy,,1,1,1,1,,,,
0,Gustavus Adolphus,Amanda Malo,,1,1,1,1,,,,
0,Gustavus Adolphus,Katy Trunk,,1,1,1,1,,,,
0,Gustavus Adolphus,Veronica Vasina,,1,1,1,,,,,
0,Gustavus Adolphus,Anna Neeser,,1,,,,,,,
0,Gustavus Adolphus,Leah Heilig,,,1,1,1,1,,,
0,Gustavus Adolphus,Grace Arnold,,,1,1,1,,,,
0,Gustavus Adolphus,Victoria Aycock,,,1,1,1,,,,
0,Gustavus Adolphus,Leah Dargis,,,1,1,,,,,
0,Gustavus Adolphus,Alyssa Teper,,,,1,1,1,1,,
0,Gustavus Adolphus,Samantha Tonjes,,,,1,1,1,,,
0,Gustavus Adolphus,Jamie Erdely,,,,1,1,,,,
0,Gustavus Adolphus,Annie Gladistch,,,,1,,1,1,,
0,Gustavus Adolphus,Lara Aycock,,,,1,,,,,
0,Gustavus Adolphus,Kaytlyn Brenneman,,,,1,,,,,
0,Gustavus Adolphus,Brooke Merila,,,,,1,1,1,1,
0,Gustavus Adolphus,Sophia Redding,,,,,1,1,1,1,
0,Gustavus Adolphus,Callie Van Dyck,,,,,1,,,,
0,Gustavus Adolphus,Annie Corbett,,,,,,1,1,1,1
0,Gustavus Adolphus,Emma Esteb,,,,,,1,1,1,1
0,Gustavus Adolphus,Jenna Griffith,,,,,,1,1,1,1
0,Gustavus Adolphus,McKenna Zelenka,,,,,,1,1,1,
0,Gustavus Adolphus,Sophia Nelson,,,,,,1,1,,
0,Gustavus Adolphus,Lauren Smith,,,,,,1,1,,
0,Gustavus Adolphus,Ashley Goeltl,,,,,,1,,1,1
0,Gustavus Adolphus,Katy Cash,,,,,,,1,1,1
0,Gustavus Adolphus,Caylee Greeder,,,,,,,1,1,1
0,Gustavus Adolphus,Kendra Smaby,,,,,,,1,1,1
0,Gustavus Adolphus,Abby Willis,,,,,,,1,1,1
0,Gustavus Adolphus,Shae Anderson,,,,,,,1,,
0,Gustavus Adolphus,Lindsay Bangs,,,,,,,,1,1
0,Gustavus Adolphus,Ella Binfet,,,,,,,,1,1
0,Gustavus Adolphus,Izzy Breitkreutz,,,,,,,,1,1
0,Gustavus Adolphus,Lili Guy,,,,,,,,1,1
0,Gustavus Adolphus,Lily Horsch,,,,,,,,1,1
0,Gustavus Adolphus,Olivia Jahnke,,,,,,,,1,1
0,Gustavus Adolphus,Marley Michaud,,,,,,,,1,1
0,Gustavus Adolphus,Addison Dack,,,,,,,,,1
0,Gustavus Adolphus,Kimika Ishikawa-Temple,,,,,,,,,1
0,Gustavus Adolphus,Maddox Lee,,,,,,,,,1
0,Gustavus Adolphus,Ella Nash,,,,,,,,,1
0,Gustavus Adolphus,Sophie Schmitz (Gustavus Adolphus),,,,,,,,,1
0,Gustavus Adolphus,Alaina Syverson,,,,,,,,,1
0,Hamline,Morgan Bradford,1,1,1,1,,,,,
0,Hamline,Courtney Morrison,1,1,1,1,,,,,
0,Hamline,Sydney Tribbett,1,1,1,1,,,,,
0,Hamline,Alexa Vorderbruggen,1,1,1,1,,,,,
0,Hamline,Madison Couves,1,1,1,,,,,,
0,Hamline,Madeline Lind,1,1,1,,,,,,
0,Hamline,Madeleine Sendek,1,1,1,,,,,,
0,Hamline,Briana Bridgeford,1,1,,,,,,,
0,Hamline,Sela Fadness,1,1,,,,,,,
0,Hamline,Mickaela O'Malley,1,1,,,,,,,
0,Hamline,Alyssa Huch,1,,1,1,,,,,
0,Hamline,Olivia Kressler,1,,1,,,,,,
0,Hamline,Erika Briscoe,1,,,,,,,,
1,Hamline,Brei Butts,1,,,,,,,,
0,Hamline,Jacklyn Clement,1,,,,,,,,
0,Hamline,Sarah Dyer,1,,,,,,,,
0,Hamline,Emille Giefer,1,,,,,,,,
0,Hamline,Tasha Golding,1,,,,,,,,
0,Hamline,Josephine Kent,1,,,,,,,,
0,Hamline,Alexis Nault,1,,,,,,,,
0,Hamline,Rosie Giese,,1,1,1,1,,,,
0,Hamline,Kelsey Ranneklev,,1,1,1,1,,,,
0,Hamline,Darby Slater,,1,1,1,1,,,,
0,Hamline,Meghan Webb,,1,1,1,1,,,,
0,Hamline,Julia Williams,,1,1,1,1,,,,
0,Hamline,Danielle Dudley,,1,1,1,,,,,
0,Hamline,Cate Reynolds,,1,1,,,,,,
0,Hamline,Lauren Faust,,1,,1,1,,,,
0,Hamline,Andrea Gross,,1,,,,,,,
0,Hamline,Caitlin Cooper,,,1,1,1,1,,,
0,Hamline,Lydia Ingram,,,1,1,1,1,,,
0,Hamline,Mary Kelly,,,,1,,1,1,,
0,Hamline,Jada Czysz-DeBoer,,,,1,,,,,
0,Hamline,Nikki Johnsen,,,,,1,1,1,1,
0,Hamline,Katie Kalland,,,,,1,1,1,1,
0,Hamline,Carolina Schlawiedt,,,,,1,1,1,1,
0,Hamline,Katie Viles,,,,,1,1,1,1,
0,Hamline,Emma Patterson,,,,,1,1,1,,
1,Hamline,Bailee Davis,,,,,,1,1,1,1
0,Hamline,Danielle Jaworski,,,,,,1,1,1,1
0,Hamline,Madison Lieurance,,,,,,1,1,1,1
0,Hamline,Elizabeth Schauer,,,,,,1,1,1,1
0,Hamline,Madeline Sowinski,,,,,,1,1,1,
1,Hamline,Tisana Lowe,,,,,,1,1,,
0,Hamline,Emily Anderson (Hamline),,,,,,,1,1,1
0,Hamline,Nadia Abid,,,,,,,1,1,
0,Hamline,Savannah Tafolla,,,,,,,1,1,
1,Hamline,Julia Cheely,,,,,,,,1,1
0,Hamline,Lily Ramsdell,,,,,,,,1,1
0,Hamline,Brianna Weikel,,,,,,,,1,1
0,Hamline,Meighan White,,,,,,,,1,1
0,Hamline,Madison Latzke,,,,,,,,1,
0,Hamline,Shea Campbell,,,,,,,,,1
0,Hamline,Julia Hintermeister,,,,,,,,,1
0,Hamline,Laurel Raymond,,,,,,,,,1
0,Hamline,Sydney Stoenner,,,,,,,,,1
0,Hamline,Catelyn Zack,,,,,,,,,1
0,Illinois,Jordyn Givens,1,1,1,1,,,,,
0,Illinois,Sarah Lyons,1,1,1,1,,,,,
0,Illinois,Erin Buchanan,1,1,1,,,,,,
0,Illinois,Mary Jane Horth,1,1,1,,,,,,
0,Illinois,Heather Foley,1,1,,,,,,,
0,Illinois,Sunny Kato,1,1,,,,,,,
0,Illinois,Giana O'Connor,1,1,,,,,,,
0,Illinois,Kelsi Eberly,1,,,,,,,,
0,Illinois,Suren Kanchanavaleerat,1,,,,,,,,
0,Illinois,Jordan Naleway,1,,,,,,,,
0,Illinois,Rachael Donovan,,1,1,1,1,,,,
0,Illinois,Haylee Roe,,1,1,1,1,,,,
0,Illinois,Bridget Hodan,,1,1,1,,,,,
0,Illinois,Rebecca Cuppy,,1,1,,,,,,
0,Illinois,Lizzy Leduc,,1,1,,,,,,
0,Illinois,Brielle Nguyen,,1,1,,,,,,
0,Illinois,Julia Hutcherson,,1,,1,,,,,
0,Illinois,Karen Howell,,,1,1,1,1,,,
0,Illinois,Rae Balthazor,,,1,1,1,,,,
0,Illinois,Lindsay Dwyer,,,1,1,1,,,,
0,Illinois,Nicole Biondi,,,,1,1,1,1,,
0,Illinois,Kylie Noonan,,,,1,1,1,1,,
0,Illinois,Kasey Meeks,,,,1,1,1,,,
0,Illinois,Jaylen Spence,,,,1,,1,,,
0,Illinois,Rachel Borden,,,,,1,1,1,1,1
1,Illinois,Shaylah Scott,,,,,1,1,1,,
0,Illinois,Morgan Bixler,,,,,1,1,,,
0,Illinois,Brittany Jones,,,,,1,1,,,
0,Illinois,Tessa Phillips,,,,,1,,1,,
0,Illinois,Mary Jane Otto,,,,,1,,,,
0,Illinois,Olivia O'Donnell,,,,,,1,1,1,1
1,Illinois,Arayah Simons,,,,,,1,1,1,1
0,Illinois,Mia Takekawa,,,,,,1,1,1,1
1,Illinois,Mia Townes,,,,,,1,1,1,1
0,Illinois,Julia Waight,,,,,,1,1,1,1
1,Illinois,Lexi Powe,,,,,,1,1,1,
0,Illinois,Kaitlyn Ewald,,,,,,,1,1,1
0,Illinois,Amelia Knight,,,,,,,1,1,1
0,Illinois,Mallory Mizuki,,,,,,,1,1,1
0,Illinois,Abby Mueller,,,,,,,1,1,1
0,Illinois,Ruthuja Nataraj,,,,,,,,1,1
0,Illinois,Olivia Bowsman,,,,,,,,1,
0,Illinois,McKenzie Eddy,,,,,,,,1,
0,Illinois,Allie Morgan,,,,,,,,1,
0,Illinois,Ashley Resch,,,,,,,,1,
0,Illinois,Alea Byrne,,,,,,,,,1
0,Illinois,Kadyn Fitzgibbon,,,,,,,,,1
1,Illinois,Makayla Green,,,,,,,,,1
0,Illinois,Tali Joelson,,,,,,,,,1
0,Illinois,Arielle Ward,,,,,,,,,1
0,Illinois State,Megan Knoernschild,1,1,1,1,,,,,
0,Illinois State,Kristyn Bossle,1,1,1,,,,,,
0,Illinois State,Demi Pas,1,1,1,,,,,,
0,Illinois State,Samantha Ward,1,1,1,,,,,,
0,Illinois State,Kylie Meyer,1,1,,1,1,,,,
0,Illinois State,Danci Cha,1,1,,,,,,,
0,Illinois State,Sarah Fisher,1,1,,,,,,,
0,Illinois State,Laura Jonas,1,1,,,,,,,
0,Illinois State,Amanda Mohler,1,1,,,,,,,
0,Illinois State,Narah Priest,1,1,,,,,,,
0,Illinois State,Sami King,1,,,,,,,,
0,Illinois State,Kristen Lieberman,1,,,,,,,,
0,Illinois State,Heather Pena,1,,,,,,,,
0,Illinois State,Meredith LaRoche,,1,1,1,1,,,,
0,Illinois State,Katherine Locher,,1,1,1,,,,,
0,Illinois State,Sarah Pollman,,1,1,,,,,,
0,Illinois State,Brianna Barrett,,1,,1,1,,,,
0,Illinois State,Alyssa Bossle,,1,,,,,,,
1,Illinois State,Gabrielle Cooke,,,1,1,1,1,,,
0,Illinois State,Anna Marema,,,1,1,1,1,,,
0,Illinois State,Madison Solka,,,1,1,1,1,,,
0,Illinois State,Alyssa Wiggle,,,1,1,1,1,,,
0,Illinois State,Marie Priest,,,1,1,,,,,
0,Illinois State,Savannah Remkus,,,,1,1,1,1,,
0,Illinois State,Cameron Topp,,,,1,1,1,1,,
0,Illinois State,Mary Kate Bihary,,,,1,1,,,,
0,Illinois State,Katey Digiacomo,,,,1,,,,,
0,Illinois State,Marissa Piper,,,,1,,,,,
0,Illinois State,Jessica Rothman,,,,1,,,,,
1,Illinois State,Charlise Doctor,,,,,1,1,1,1,
0,Illinois State,Sofia Iribarren,,,,,1,1,1,1,
0,Illinois State,Mia Quigg,,,,,1,1,1,1,
1,Illinois State,Angelica Labat,,,,,,1,1,1,1
0,Illinois State,Christin Bandy,,,,,,1,1,,
1,Illinois State,Triniti Barron,,,,,,1,1,,
0,Illinois State,Katherin McGowan,,,,,,1,,,
0,Illinois State,Isabella Decroo,,,,,,,1,1,1
1,Illinois State,J'Chelle Heard,,,,,,,1,1,1
1,Illinois State,Madison Kipp,,,,,,,1,1,1
0,Illinois State,Isabelle Fox,,,,,,,1,1,
1,Illinois State,Jazmine Neely,,,,,,,1,,
0,Illinois State,Kaylee Sugimoto,,,,,,,1,,
0,Illinois State,Kaitlyn Donovan,,,,,,,,1,1
1,Illinois State,Alana Laster,,,,,,,,1,1
1,Illinois State,Jaye Mack,,,,,,,,1,1
0,Illinois State,Mya Robinson,,,,,,,,1,1
1,Illinois State,Nirel Bart-Williams,,,,,,,,,1
0,Illinois State,Leah Davis,,,,,,,,,1
0,Illinois State,Mackenzie Flutman,,,,,,,,,1
0,Illinois State,Carly Hawksworth,,,,,,,,,1
0,Illinois State,Julia Heiner,,,,,,,,,1
0,Illinois State,Mia Oh,,,,,,,,,1
0,Illinois State,Sara Wabi,,,,,,,,,1
0,Illinois State,Joy Ziegenfelder,,,,,,,,,1
0,Iowa,Nikki Youd,1,1,1,1,,,,,
